,MODE,VEC_SIZE,TIME_MS
61,BLOCK16,738,0.0019638000000000004
62,BLOCK16,774,0.0017356
63,BLOCK16,812,0.0018311999999999998
64,BLOCK16,852,0.0018796
65,BLOCK16,894,0.0020039999999999997
66,BLOCK16,938,0.0022704
67,BLOCK16,984,0.0021904
68,BLOCK16,1033,0.0022142
69,BLOCK16,1084,0.0023024000000000005
70,BLOCK16,1138,0.0024228
71,BLOCK16,1194,0.0026208000000000004
72,BLOCK16,1253,0.0028756
73,BLOCK16,1315,0.0027352
74,BLOCK16,1380,0.0030017999999999998
75,BLOCK16,1448,0.0031742
76,BLOCK16,1520,0.0032619999999999997
77,BLOCK16,1596,0.0032764
78,BLOCK16,1675,0.0034182000000000006
79,BLOCK16,1758,0.0036011999999999997
80,BLOCK16,1845,0.003565
81,BLOCK16,1937,0.0039154
82,BLOCK16,2033,0.0041538
83,BLOCK16,2134,0.004693
84,BLOCK16,2240,0.0049012
85,BLOCK16,2351,0.0044642
86,BLOCK16,2468,0.0058872
87,BLOCK16,2591,0.0049236
88,BLOCK16,2720,0.0061736
89,BLOCK16,2856,0.0060694
90,BLOCK16,2998,0.0059434
91,BLOCK16,3147,0.0061936000000000005
92,BLOCK16,3304,0.0070976
93,BLOCK16,3469,0.0067888
